song,date,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
Mendocino,1969-02-22,Sir Douglas Quintet,70,80.0,70,6,9e8926c6-95c3-49e5-9cca-ea4d263fd742,,,,,,,,,
Hey! Baby,1969-02-22,Jose Feliciano,71,71.0,71,5,00c58fcb-e3f2-404d-ba1f-aebe8c246668,,,,,,,,,
Witchi Tai To,1969-02-22,Everything Is Everything,72,72.0,72,3,0d0614cb-dab6-4a58-8d08-8a0133628516,not_danceable,rhy,male,not_aggressive,voice,108.649162292,D,0.79800671339,happy
Grits Ain't Groceries (All Around The World),1969-02-22,Little Milton,73,73.0,73,4,890a108c-e034-496d-a560-3d24471a2627,danceable,rhy,female,not_aggressive,voice,124.09539032,B,0.846711695194,not_happy
30-60-90,1969-02-22,Willie Mitchell,74,69.0,69,4,8f6b4678-6d83-4345-83bf-533a04396567,,,,,,,,,
Maybe Tomorrow,1969-02-22,The Iveys,75,86.0,75,2,d7236140-5e9f-44ec-85a1-67932c4d0d88,,,,,,,,,
Getting The Corners,1969-02-22,The T.S.U. Toronadoes,76,75.0,75,6,5d368b49-59d4-4562-be59-b0c6ebe1868b,danceable,rhy,female,not_aggressive,voice,133.810974121,F#,0.90167427063,not_happy
Hello It's Me,1969-02-22,Nazz,77,87.0,77,2,413b276c-2fd9-4b8a-bb06-d51aa5c029fc,not_danceable,jaz,female,not_aggressive,voice,154.425094604,A,0.568808197975,not_happy
Johnny One Time,1969-02-22,Brenda Lee,78,85.0,78,3,f7e07257-5012-446f-a1d8-eb492de6704d,,,,,,,,,
Long Line Rider,1969-02-22,Bobby Darin,79,81.0,79,3,8d316680-855b-4ee8-a201-a22127fd9ea2,danceable,rhy,male,not_aggressive,voice,122.280570984,F,0.940622746944,not_happy
Somebody Loves You,1969-02-22,The Delfonics,80,,80,1,b2cd67d1-d568-4831-b5e4-a3dda0b1241f,,,,,,,,,
Soul Experience,1969-02-22,Iron Butterfly,81,,81,1,a14bb292-7bbd-468d-8b3e-063e5eebab40,,,,,,,,,
Am I The Same Girl,1969-02-22,Barbara Acklin,84,,84,1,c285f1d8-26d5-4055-9bf4-eebf06f95aca,,,,,,,,,
Great Balls Of Fire,1969-02-22,Tiny Tim,85,88.0,85,3,101a1dec-a37a-49ef-aa3b-afe42d9c9ceb,,,,,,,,,
Tear Drop City,1969-02-22,The Monkees,87,,87,1,b469c7cd-df14-4084-a0ff-fd9761350607,,,,,,,,,
Anything You Choose,1969-02-22,Spanky And Our Gang,88,95.0,88,2,7f06fcfb-82bd-4aed-a259-bf846548afe6,not_danceable,roc,male,not_aggressive,voice,184.570785522,C,0.951349973679,happy
Try A Little Tenderness,1969-02-22,Three Dog Night,89,96.0,89,3,35eb08df-b1be-4d7b-89f7-e73519a53cb3,danceable,rhy,male,not_aggressive,voice,98.1873245239,G,0.798001289368,not_happy
Long Green,1969-02-22,The Fireballs,91,,91,1,f88bd9b1-ce69-4f3e-8a03-7138b0d11099,,,,,,,,,
Only The Lonely,1969-02-22,Sonny James,92,94.0,92,3,89b96c30-a34c-44c0-ad70-d2b76c1f526b,,,,,,,,,
My Special Prayer,1969-02-22,Percy Sledge,93,93.0,93,4,55ceff52-e3e1-4667-8db9-3da3eccfaad8,,,,,,,,,
Twenty-Five Miles,1969-02-22,Edwin Starr,94,100.0,94,2,1c5e5b6f-0f14-42d9-bd23-f1e02c164f1e,danceable,jaz,male,not_aggressive,instrumental,124.137420654,C#,0.912082314491,happy
I Like What You're Doing (To Me),1969-02-22,Carla Thomas,95,98.0,95,2,9ce9828d-3d50-4b9a-af10-e765db3ead4c,,,,,,,,,
I Don't Want To Cry,1969-02-22,Ruby Winters,97,99.0,97,2,73cbf35a-9712-4edf-9eec-fd7906aa452c,,,,,,,,,
I Do Love You,1969-02-22,Billy Stewart,98,,26,11,400c0fee-272f-42c9-872e-9e900ef23cfe,,,,,,,,,
These Are Not My People,1969-02-22,Johnny Rivers,99,,99,1,e5bbbe15-3b42-4768-a052-a0cec33ed2a3,not_danceable,roc,male,not_aggressive,voice,148.796066284,C,0.908001303673,happy
Brother Love's Travelling Salvation Show,1969-02-22,Neil Diamond,100,,100,1,d38f7ed2-d4bb-4070-b23a-7923ae8ec087,not_danceable,cla,male,not_aggressive,voice,140.557739258,A,0.746156156063,happy
Everyday People,1969-03-01,Sly & The Family Stone,1,1.0,1,14,ecc132a8-1023-4105-a107-2aba9dbe3369,,,,,,,,,
Crimson And Clover,1969-03-01,Tommy James And The Shondells,2,2.0,1,12,e2026483-f77f-482f-b942-b3bb3b9a81c5,,,,,,,,,
Build Me Up Buttercup,1969-03-01,The Foundations,3,3.0,3,9,4e2d8fe2-9ae3-45aa-941c-83c8e617b7ba,,,,,,,,,
Touch Me,1969-03-01,The Doors,4,4.0,3,10,6eaeaf3a-9371-4d1f-b0b7-f0e409d9fa5e,,,,,,,,,
Proud Mary,1969-03-01,Creedence Clearwater Revival,5,9.0,5,6,a5c62b6b-6960-489e-92ec-7336234fdd7b,not_danceable,roc,female,not_aggressive,voice,135.216781616,D,0.95036482811,not_happy
You Showed Me,1969-03-01,The Turtles,6,7.0,6,9,2a957c89-e3ea-4229-b5c4-7aff1a955395,not_danceable,jaz,male,not_aggressive,voice,91.4400482178,C,0.610091388226,not_happy
This Magic Moment,1969-03-01,Jay & The Americans,7,8.0,7,10,8b142fe2-71d4-42be-87a5-59e33aeedfc8,,,,,,,,,
"Baby, Baby Don't Cry",1969-03-01,Smokey Robinson & The Miracles,8,11.0,8,9,4c9b9516-d55a-45cc-a168-214a5791b4b3,,,,,,,,,
Worst That Could Happen,1969-03-01,Brooklyn Bridge,9,6.0,3,11,087dcab3-b874-4f4b-9416-d45b6a0533e0,,,,,,,,,
Dizzy,1969-03-01,Tommy Roe,10,25.0,10,5,8261ef42-ef13-4026-9e46-af189d4c14dd,,,,,,,,,
This Girl's In Love With You,1969-03-01,Dionne Warwick,11,21.0,11,5,91007eb7-642a-4a61-b18f-c6f1d8d0edc2,,,,,,,,,
I'm Livin' In Shame,1969-03-01,Diana Ross & The Supremes,12,10.0,10,6,764cd561-3381-4de4-b458-03981b4dae7b,not_danceable,pop,male,not_aggressive,voice,107.513702393,D,0.916706681252,happy
Games People Play,1969-03-01,Joe South,13,13.0,13,8,5356bb9d-4b7b-4acc-8a08-6d53e3bec6d3,,,,,,,,,
Can I Change My Mind,1969-03-01,Tyrone Davis,14,5.0,5,11,0dc81ae0-8c23-434b-83fc-29fa464d3f49,,,,,,,,,
I've Gotta Be Me,1969-03-01,Sammy Davis Jr.,15,18.0,15,12,524a14c6-0740-4614-b1de-f4ec0bbc119f,,,,,,,,,
Indian Giver,1969-03-01,1910 Fruitgum Co.,16,24.0,16,6,bce39744-bd07-43d4-8fbd-95aa2bbbcd8f,,,,,,,,,
Ramblin' Gamblin' Man,1969-03-01,Bob Seger System,17,17.0,17,11,2d7bc711-ac32-4de2-978e-b2e4f9a679c2,danceable,pop,male,aggressive,instrumental,130.530319214,A,0.959428668022,happy
Give It Up Or Turnit A Loose,1969-03-01,James Brown,18,19.0,18,6,1f31d943-eb45-41eb-a991-ce6d20d16929,,,,,,,,,
Traces,1969-03-01,Classics IV Featuring Dennis Yost,19,23.0,19,4,2238e88c-f339-4b31-88cf-c10354a5d6bc,,,,,,,,,
Hang 'Em High,1969-03-01,Booker T. & The MG's,20,12.0,9,17,d67b2200-b4b3-4531-b7d2-86cd1c8d1264,,,,,,,,,
But You Know I Love You,1969-03-01,The First Edition,21,26.0,21,7,0d274ae2-b876-4346-94c2-4f4928594c16,,,,,,,,,
"Run Away Child, Running Wild",1969-03-01,The Temptations,22,38.0,22,3,aea60881-a6bd-4057-8a5b-a07323e89616,danceable,rhy,female,not_aggressive,instrumental,112.858695984,A#,0.620558440685,happy
My Whole World Ended (The Moment You Left Me),1969-03-01,David Ruffin,23,40.0,23,3,385267f0-363c-4dab-a08f-61bc5845bdf9,,,,,,,,,
Things I'd Like To Say,1969-03-01,New Colony Six,24,31.0,24,10,3879d29c-2eb3-41ce-aecd-f44e5ad0e59b,,,,,,,,,
Time Of The Season,1969-03-01,The Zombies,25,37.0,25,4,5efa0ab3-d9e3-4097-9898-346f7d41a762,not_danceable,rhy,male,not_aggressive,instrumental,165.325866699,E,0.953366339207,happy
There'll Come A Time,1969-03-01,Betty Everett,26,30.0,26,7,8685ec9d-0a54-456d-a0d3-af56e6ee0f04,,,,,,,,,
Take Care Of Your Homework,1969-03-01,Johnnie Taylor,27,20.0,20,7,93d1c1d8-cbd8-4a10-a2a1-6a6e20082664,danceable,rhy,female,not_aggressive,voice,110.484359741,E,0.865429401398,happy
I Heard It Through The Grapevine,1969-03-01,Marvin Gaye,28,15.0,1,15,d220d3ea-9daf-4319-b6e2-f5a7d925c8ef,not_danceable,roc,male,aggressive,instrumental,112.304664612,F,0.939077019691,not_happy
Crossroads,1969-03-01,Cream,29,29.0,29,6,aaff3261-42f7-48dd-be03-86d2e4a116c3,danceable,pop,male,not_aggressive,instrumental,122.55796814,A,0.901571691036,not_happy
Goodnight My Love,1969-03-01,Paul Anka,30,27.0,27,9,aa3ebc46-600b-469a-8833-79f55e86fd77,,,,,,,,,
I'm Gonna Make You Love Me,1969-03-01,Diana Ross And The Supremes & The Temptations,31,14.0,2,13,7669c4d4-2b1c-4854-85be-83935c820cb9,not_danceable,jaz,female,not_aggressive,voice,98.340713501,G,0.255789995193,happy
Good Lovin' Ain't Easy To Come By,1969-03-01,Marvin Gaye & Tammi Terrell,32,35.0,32,5,68ae3573-8a34-4d3f-a85f-bc0921403038,not_danceable,pop,male,not_aggressive,voice,100.091995239,D#,0.898287475109,happy
I Started A Joke,1969-03-01,Bee Gees,33,16.0,6,11,0692067b-99d4-428a-ae6d-6c4b866b93c1,,,,,,,,,
The Weight,1969-03-01,Aretha Franklin,34,52.0,34,2,8f9ba291-2ba7-4a48-835f-52c64485653f,,,,,,,,,
To Susan On The West Coast Waiting,1969-03-01,Donovan,35,50.0,35,4,b224a7e6-14e9-44f6-8117-05af1031b761,,,,,,,,,
Hooked On A Feeling,1969-03-01,B.J. Thomas,36,22.0,5,16,5513860b-56fc-44a9-8021-e21850101151,,,,,,,,,
Soulshake,1969-03-01,Peggy Scott & Jo Jo Benson,37,39.0,37,5,beb1fefa-666c-4c21-98ac-8ecd54f487ba,,,,,,,,,
"Sweet Cream Ladies, Forward March",1969-03-01,The Box Tops,38,28.0,28,10,f7940b38-6482-47f6-9474-d13241d52c34,,,,,,,,,
Heaven,1969-03-01,The Rascals,39,41.0,39,4,d406de31-f56c-40bb-8007-8bf264c7cc65,,,,,,,,,
You Gave Me A Mountain,1969-03-01,Frankie Laine,40,55.0,40,4,ce22d2c3-a3a6-4573-b14b-5aba6e62845a,,,,,,,,,
I Don't Know Why,1969-03-01,Stevie Wonder,43,68.0,43,3,fd88395d-137a-4139-ae22-ebe3b7a1300d,,,,,,,,,
May I,1969-03-01,Bill Deal & The Rhondels,44,46.0,44,7,d225ba8d-584b-423c-bb8c-f6cc440856dc,,,,,,,,,
Cloud Nine,1969-03-01,Mongo Santamaria,45,49.0,45,5,add7216e-89b1-4ca3-8b95-1ccb93173f25,,,,,,,,,
Honey (I Miss You),1969-03-01,O.C. Smith,46,47.0,46,4,6bdaaeb6-74c2-41ad-bd0a-ee1f44a28769,,,,,,100.759040833,C,0.393719226122,
Woman Helping Man,1969-03-01,The Vogues,47,51.0,47,5,f449cb65-93df-444a-a3c0-da73fa6aab25,,,,,,,,,
Daddy Sang Bass,1969-03-01,Johnny Cash,48,42.0,42,10,25b8a3da-0164-42bc-9678-f16ccd7804dd,,,,,,,,,
Mendocino,1969-03-01,Sir Douglas Quintet,49,70.0,49,7,9e8926c6-95c3-49e5-9cca-ea4d263fd742,,,,,,,,,
Sophisticated Cissy,1969-03-01,The Meters,50,63.0,50,4,86055820-4aed-4809-9487-3820e6e8aa4f,,,,,,,,,
Let It Be Me,1969-03-01,Glen Campbell & Bobbie Gentry,51,58.0,51,6,2b9e8972-ad2d-4630-b96b-16dc0a259263,,,,,,,,,
I Forgot To Be Your Lover,1969-03-01,William Bell,52,45.0,45,9,5520dd39-eb3e-4cb5-92a7-883e2d0ba0b7,,,,,,,,,
Lovin' Things,1969-03-01,The Grass Roots,53,69.0,53,3,da8ff273-b643-4ff0-a5b9-f07f55b62e80,danceable,roc,male,not_aggressive,voice,130.332595825,G#,0.936711072922,happy
Tragedy,1969-03-01,Brian Hyland,56,62.0,56,8,22a989c3-3413-47cd-a8c9-54830c54ecab,,,,,,,,,
Someday Soon,1969-03-01,Judy Collins,57,57.0,57,5,f6312723-790d-4d71-9127-ae501e19c23e,,,,,,,,,
Riot,1969-03-01,Hugh Masekela,59,59.0,55,8,e014470a-bb5e-4ee0-96e3-f03dda5083a5,,,,,,,,,
Condition Red,1969-03-01,The Goodees,60,56.0,46,11,4ac710ca-bb1a-4541-90fc-77ff453f64a3,danceable,pop,female,not_aggressive,instrumental,143.214141846,F,0.749117791653,happy
Glad She's A Woman,1969-03-01,Bobby Goldsboro,61,64.0,61,4,4ab6cd25-02ae-47ce-afbc-d2233fa92b12,not_danceable,cla,male,not_aggressive,voice,88.239074707,D,0.636878550053,happy
Try A Little Tenderness,1969-03-01,Three Dog Night,62,89.0,62,4,b31eae1e-0bba-443a-b77d-f5b4540da6d2,,,,,,107.877960205,G,0.825964033604,
Rock Me,1969-03-01,Steppenwolf,63,,63,1,88f6bc05-0c9b-4adf-bee2-57eeeb7c344d,,,,,,,,,
Who's Making Love,1969-03-01,Young-Holt Unlimited,64,,64,1,dd48a5c1-a904-49c2-90be-5e924c4770e6,,,,,,,,,
When He Touches Me (Nothing Else Matters),1969-03-01,Peaches & Herb,65,,65,1,68585da4-d2cd-4d33-a024-9f0537455a49,,,,,,,,,
Twenty-Five Miles,1969-03-01,Edwin Starr,66,94.0,66,3,4eda653a-f2c0-4eec-a567-cc3e4c5de1cf,,,,,,,,,
The Greatest Love,1969-03-01,Dorsey Burnette,67,67.0,67,6,bde26b4b-c951-4783-af3b-c6b08706ba45,danceable,pop,male,not_aggressive,voice,93.4431381226,G,0.807685434818,happy
Tear Drop City,1969-03-01,The Monkees,68,87.0,68,2,b469c7cd-df14-4084-a0ff-fd9761350607,,,,,,,,,
Witchi Tai To,1969-03-01,Everything Is Everything,69,72.0,69,4,0d0614cb-dab6-4a58-8d08-8a0133628516,not_danceable,rhy,male,not_aggressive,voice,108.649162292,D,0.79800671339,happy
Only The Strong Survive,1969-03-01,Jerry Butler,70,,70,1,d695aea3-2aef-486b-8bfd-5d99095294f2,,,,,,,,,
A Lover's Question,1969-03-01,Otis Redding,71,,71,1,ebd921eb-4e48-45ae-a9d0-1fea0b12c4d3,,,,,,,,,
The Letter,1969-03-01,The Arbors,72,83.0,72,2,a38f28cf-97f8-4c8f-af09-50d768b943f5,not_danceable,rhy,male,not_aggressive,voice,184.570678711,A#,0.869451284409,not_happy
Maybe Tomorrow,1969-03-01,The Iveys,73,75.0,73,3,d7236140-5e9f-44ec-85a1-67932c4d0d88,,,,,,,,,
30-60-90,1969-03-01,Willie Mitchell,74,74.0,69,5,8f6b4678-6d83-4345-83bf-533a04396567,,,,,,,,,
Johnny One Time,1969-03-01,Brenda Lee,75,78.0,75,4,e9c751f4-8eeb-4f92-b263-e40f2d022a6d,,,,,,,,,
Grits Ain't Groceries (All Around The World),1969-03-01,Little Milton,76,73.0,73,5,1ddaa3b2-be65-48f3-a9b5-d89e25f1cfd7,,,,,,,,,
Hello It's Me,1969-03-01,Nazz,77,77.0,77,3,c073ae33-f9dc-46df-9ee6-ab51373b0dfa,not_danceable,pop,male,not_aggressive,voice,172.265380859,A,0.931213080883,happy
Soul Experience,1969-03-01,Iron Butterfly,78,81.0,78,2,c737fb68-44d8-4b64-a6f0-bad952d0839e,not_danceable,jaz,male,not_aggressive,voice,109.281173706,C,0.255397230387,not_happy
Somebody Loves You,1969-03-01,The Delfonics,79,80.0,79,2,b2cd67d1-d568-4831-b5e4-a3dda0b1241f,,,,,,,,,
Apricot Brandy,1969-03-01,Rhinoceros,80,82.0,80,2,720576e1-0d4b-446f-b9d0-bc49ff39581f,not_danceable,roc,female,not_aggressive,voice,128.683563232,F#,0.95876789093,not_happy
These Are Not My People,1969-03-01,Johnny Rivers,81,99.0,81,2,e5bbbe15-3b42-4768-a052-a0cec33ed2a3,not_danceable,roc,male,not_aggressive,voice,148.796066284,C,0.908001303673,happy
Am I The Same Girl,1969-03-01,Barbara Acklin,82,84.0,82,2,0f34a290-d346-4dac-ba66-b5f5f06a5ad4,,,,,,,,,
Brother Love's Travelling Salvation Show,1969-03-01,Neil Diamond,83,100.0,83,2,d38f7ed2-d4bb-4070-b23a-7923ae8ec087,not_danceable,cla,male,not_aggressive,voice,140.557739258,A,0.746156156063,happy
Anything You Choose,1969-03-01,Spanky And Our Gang,86,88.0,86,3,4a3c526a-76bc-4e62-b528-b06c3462d886,danceable,pop,male,not_aggressive,voice,184.570648193,C,0.826914966106,happy
Galveston,1969-03-01,Glen Campbell,87,,87,1,4cac33b7-aedc-4dc3-b3fc-7d3fb92a6221,not_danceable,rhy,male,not_aggressive,voice,117.955047607,F,0.832624673843,happy
Snatching It Back,1969-03-01,Clarence Carter,90,,90,1,2ad8d8f4-c3e2-4342-841c-264b016d10fa,not_danceable,pop,male,not_aggressive,voice,102.097450256,C,0.902496814728,happy
Long Green,1969-03-01,The Fireballs,91,91.0,91,2,f88bd9b1-ce69-4f3e-8a03-7138b0d11099,,,,,,,,,
Only The Lonely,1969-03-01,Sonny James,92,92.0,92,4,f8043b61-4e82-4ae2-a31d-59a207e35c0b,not_danceable,rhy,male,not_aggressive,voice,107.77558136,F,0.927753508091,happy
Gimme Gimme Good Lovin',1969-03-01,Crazy Elephant,94,,94,1,d07958b9-02ad-475a-aa31-181240234be7,not_danceable,roc,male,not_aggressive,instrumental,137.371826172,A,0.877097666264,happy
You've Made Me So Very Happy,1969-03-01,"Blood, Sweat & Tears",95,,95,1,74a87a89-d6f6-4c16-a413-1b19e717aec0,,,,,,,,,
Sweeter Than Sugar,1969-03-01,Ohio Express,96,,96,1,02bf96ed-b43a-4945-99cc-448925e4cee5,not_danceable,pop,male,not_aggressive,voice,129.506378174,G,0.913417935371,happy
I Do Love You,1969-03-01,Billy Stewart,98,98.0,26,12,400c0fee-272f-42c9-872e-9e900ef23cfe,,,,,,,,,
Give It Away,1969-03-01,The Chi-lites,99,,99,1,28d256cf-5ba0-41e6-a5b5-2252928d79a5,,,,,,,,,
The Way It Used To Be,1969-03-01,Engelbert Humperdinck,100,,100,1,500b2527-a536-4598-9c80-6cea3ab90640,,,,,,,,,
Everyday People,1969-03-08,Sly & The Family Stone,1,1.0,1,15,ecc132a8-1023-4105-a107-2aba9dbe3369,,,,,,,,,
Proud Mary,1969-03-08,Creedence Clearwater Revival,2,5.0,2,7,a5c62b6b-6960-489e-92ec-7336234fdd7b,not_danceable,roc,female,not_aggressive,voice,135.216781616,D,0.95036482811,not_happy
Build Me Up Buttercup,1969-03-08,The Foundations,3,3.0,3,10,22add27b-0493-4513-8196-62573e36966b,danceable,rhy,male,not_aggressive,voice,134.653915405,C,0.926472902298,happy
Dizzy,1969-03-08,Tommy Roe,4,10.0,4,6,1bf4b43c-a29f-4167-b2d5-3b61196d042e,,,,,,,,,
"Baby, Baby Don't Cry",1969-03-08,Smokey Robinson & The Miracles,8,8.0,8,10,4c9b9516-d55a-45cc-a168-214a5791b4b3,,,,,,,,,
Touch Me,1969-03-08,The Doors,9,4.0,3,11,39d2f893-24cc-4c87-826f-7261631262cf,,,,,,,,,
Indian Giver,1969-03-08,1910 Fruitgum Co.,10,16.0,10,7,cefb77f6-039e-4419-a2fd-e2daa4b202fe,,,,,,,,,
I've Gotta Be Me,1969-03-08,Sammy Davis Jr.,11,15.0,11,13,d8eba1fd-de7a-49e3-a90b-8cbf9775d6a0,,,,,,,,,
"Run Away Child, Running Wild",1969-03-08,The Temptations,12,22.0,12,4,aea60881-a6bd-4057-8a5b-a07323e89616,danceable,rhy,female,not_aggressive,instrumental,112.858695984,A#,0.620558440685,happy
Games People Play,1969-03-08,Joe South,13,13.0,13,9,09471397-3a1f-4895-8f08-cf21fdc879ce,,,,,,,,,
Can I Change My Mind,1969-03-08,Tyrone Davis,14,14.0,5,12,0dc81ae0-8c23-434b-83fc-29fa464d3f49,,,,,,,,,
Give It Up Or Turnit A Loose,1969-03-08,James Brown,15,18.0,15,7,6dac05ad-7de7-4956-9622-09c85ff2be3c,,,,,,,,,
My Whole World Ended (The Moment You Left Me),1969-03-08,David Ruffin,16,23.0,16,4,1ef08363-1a48-4e14-ac31-9a3dc7a01ba6,danceable,hip,female,not_aggressive,instrumental,110.141105652,F,0.889215230942,not_happy
Traces,1969-03-08,Classics IV Featuring Dennis Yost,17,19.0,17,5,2238e88c-f339-4b31-88cf-c10354a5d6bc,,,,,,,,,
You Showed Me,1969-03-08,The Turtles,18,6.0,6,10,310407db-f336-4014-8608-fdeab3e172f9,,,,,,,,,
But You Know I Love You,1969-03-08,The First Edition,19,21.0,19,8,0d274ae2-b876-4346-94c2-4f4928594c16,,,,,,,,,
Time Of The Season,1969-03-08,The Zombies,20,25.0,20,5,5efa0ab3-d9e3-4097-9898-346f7d41a762,not_danceable,rhy,male,not_aggressive,instrumental,165.325866699,E,0.953366339207,happy
I'm Livin' In Shame,1969-03-08,Diana Ross & The Supremes,21,12.0,10,7,764cd561-3381-4de4-b458-03981b4dae7b,not_danceable,pop,male,not_aggressive,voice,107.513702393,D,0.916706681252,happy
Worst That Could Happen,1969-03-08,Brooklyn Bridge,22,9.0,3,12,087dcab3-b874-4f4b-9416-d45b6a0533e0,,,,,,,,,
There'll Come A Time,1969-03-08,Betty Everett,26,26.0,26,8,8685ec9d-0a54-456d-a0d3-af56e6ee0f04,,,,,,,,,
Hang 'Em High,1969-03-08,Booker T. & The MG's,27,20.0,9,18,d67b2200-b4b3-4531-b7d2-86cd1c8d1264,,,,,,,,,
Crossroads,1969-03-08,Cream,28,29.0,28,7,779d8481-3d05-43bf-9551-ea7bba757464,danceable,pop,male,not_aggressive,instrumental,122.605186462,A,0.902792334557,not_happy
Take Care Of Your Homework,1969-03-08,Johnnie Taylor,29,27.0,20,8,3b80379e-fe99-406d-800b-2a2d48348fd3,danceable,rhy,female,not_aggressive,voice,110.618972778,E,0.836513161659,not_happy
Good Lovin' Ain't Easy To Come By,1969-03-08,Marvin Gaye & Tammi Terrell,30,32.0,30,6,4d6d35c2-493e-4535-82b2-e7b72e18f9a1,,,,,,,,,
Only The Strong Survive,1969-03-08,Jerry Butler,31,70.0,31,2,d695aea3-2aef-486b-8bfd-5d99095294f2,,,,,,,,,
Cloud Nine,1969-03-08,Mongo Santamaria,32,45.0,32,6,b4f2f159-6b22-45d3-b03e-d24769ead990,danceable,roc,female,not_aggressive,instrumental,132.978622437,F,0.947482168674,happy
Goodnight My Love,1969-03-08,Paul Anka,33,30.0,27,10,aa3ebc46-600b-469a-8833-79f55e86fd77,,,,,,,,,
"Sweet Cream Ladies, Forward March",1969-03-08,The Box Tops,34,38.0,28,11,cdd1d25a-aff7-429a-b867-f42490c0317b,danceable,rhy,male,not_aggressive,voice,96.2343292236,C#,0.914052903652,not_happy
To Susan On The West Coast Waiting,1969-03-08,Donovan,35,35.0,35,5,b224a7e6-14e9-44f6-8117-05af1031b761,,,,,,,,,
Let It Be Me,1969-03-08,Glen Campbell & Bobbie Gentry,36,51.0,36,7,2b9e8972-ad2d-4630-b96b-16dc0a259263,,,,,,,,,
I Got A Line On You,1969-03-08,Spirit,37,42.0,37,8,27b913ff-5fcd-4b53-a6a0-a2a7cca52e40,,,,,,,,,
You Gave Me A Mountain,1969-03-08,Frankie Laine,38,40.0,38,5,c322accb-4254-4038-b1c3-79795cb02ae3,,,,,,,,,
Heaven,1969-03-08,The Rascals,39,39.0,39,5,49a639b2-f60e-4a71-8593-f27415cc023e,not_danceable,cla,male,not_aggressive,voice,143.90838623,C#,0.546742022038,happy
Soulshake,1969-03-08,Peggy Scott & Jo Jo Benson,46,37.0,37,6,beb1fefa-666c-4c21-98ac-8ecd54f487ba,,,,,,,,,
Galveston,1969-03-08,Glen Campbell,47,87.0,47,2,4cac33b7-aedc-4dc3-b3fc-7d3fb92a6221,not_danceable,rhy,male,not_aggressive,voice,117.955047607,F,0.832624673843,happy
Rock Me,1969-03-08,Steppenwolf,48,63.0,48,2,88f6bc05-0c9b-4adf-bee2-57eeeb7c344d,,,,,,,,,
Lovin' Things,1969-03-08,The Grass Roots,49,53.0,49,4,da8ff273-b643-4ff0-a5b9-f07f55b62e80,danceable,roc,male,not_aggressive,voice,130.332595825,G#,0.936711072922,happy
Do Your Thing,1969-03-08,The Watts 103rd Street Rhythm Band,51,58.0,51,6,5b40239d-a50d-4c55-8b52-875ac03b8d42,,,,,,,,,
Twenty-Five Miles,1969-03-08,Edwin Starr,52,66.0,52,4,4eda653a-f2c0-4eec-a567-cc3e4c5de1cf,,,,,,,,,
A Lover's Question,1969-03-08,Otis Redding,53,71.0,53,2,ebd921eb-4e48-45ae-a9d0-1fea0b12c4d3,,,,,,,,,
Someday Soon,1969-03-08,Judy Collins,55,57.0,55,6,fa9432fc-295a-4075-b476-877e4298857f,,,,,,,,,
Tragedy,1969-03-08,Brian Hyland,56,56.0,56,9,82b6fa3c-3acf-4044-9fd4-afb0915045ed,not_danceable,cla,male,not_aggressive,voice,144.695327759,A,0.304949998856,happy
Who's Making Love,1969-03-08,Young-Holt Unlimited,57,64.0,57,2,dd48a5c1-a904-49c2-90be-5e924c4770e6,,,,,,,,,
Woman Helping Man,1969-03-08,The Vogues,58,47.0,47,6,2d685221-bb98-4a00-addc-76c3cd172aba,,,,,,,,,
Johnny One Time,1969-03-08,Brenda Lee,59,75.0,59,5,e9c751f4-8eeb-4f92-b263-e40f2d022a6d,,,,,,,,,
Try A Little Tenderness,1969-03-08,Three Dog Night,60,62.0,60,5,35eb08df-b1be-4d7b-89f7-e73519a53cb3,danceable,rhy,male,not_aggressive,voice,98.1873245239,G,0.798001289368,not_happy
You've Made Me So Very Happy,1969-03-08,"Blood, Sweat & Tears",66,95.0,66,2,74a87a89-d6f6-4c16-a413-1b19e717aec0,,,,,,,,,
Maybe Tomorrow,1969-03-08,The Iveys,68,73.0,68,4,03b6b4dc-3120-4d66-b403-5b10b9d4502b,,,,,,164.040740967,A,0.793692886829,
The Letter,1969-03-08,The Arbors,70,72.0,70,3,a38f28cf-97f8-4c8f-af09-50d768b943f5,not_danceable,rhy,male,not_aggressive,voice,184.570678711,A#,0.869451284409,not_happy
Hello It's Me,1969-03-08,Nazz,71,77.0,71,4,413b276c-2fd9-4b8a-bb06-d51aa5c029fc,not_danceable,jaz,female,not_aggressive,voice,154.425094604,A,0.568808197975,not_happy
Somebody Loves You,1969-03-08,The Delfonics,72,79.0,72,3,b2cd67d1-d568-4831-b5e4-a3dda0b1241f,,,,,,,,,
I Like What You're Doing (To Me),1969-03-08,Carla Thomas,73,89.0,73,4,f20b6df5-10c6-4227-bc0a-cff1043b0b14,not_danceable,rhy,female,not_aggressive,voice,115.055747986,E,0.927220880985,happy
Don't Forget About Me,1969-03-08,Dusty Springfield,74,88.0,74,2,6a6d9c45-01bd-40b1-96a2-3101a3476327,not_danceable,rhy,female,not_aggressive,voice,127.717834473,D,0.464872002602,happy
Apricot Brandy,1969-03-08,Rhinoceros,75,80.0,75,3,720576e1-0d4b-446f-b9d0-bc49ff39581f,not_danceable,roc,female,not_aggressive,voice,128.683563232,F#,0.95876789093,not_happy
